business_name,review_location,review_date,review_stars,review_content,user_url
Chando’s Tacos,"Ann Arbor, MI",9/11/2015,3,"I'm really picky with my mexican food, my standards are a bit high, but given my ethnic background... I think it's only fair. Two thumbs up for Chando's!<br><br>Food: My favorite item to order is the chicken quesadilla. In my opinion, this is the closest thing to an authentic mexican quesadilla. Everything inside the quesadilla, not the usual quesadilla with a side of guac and other stuff... it's all on the inside. The chicken is seasoned to perfection, extremely juicy and seasoned just right. Warm, cheesy and delicious on the inside; crispy on the outside. One of the things I like best about this quesadilla is the fact that it's not insanely oily, usually if it's soggy, you know they used a lot of oil... however, the one stays crispy throughout. I dream of this quesadilla too much. The mulitas are also amazing, basically a grilled sandwiched taco filled with cheese. Carne asada tastes better in the mulitas! Not the biggest fan of the burritos, the portion is definitely huge, but nothing really sets them apart from the next burrito. I don't care for their free chips, salsas are hit or miss. <br><br>Ambiance: Outdoor seating in the back of the shop. It's covered, but still gets really hot and usually a lot of flies from my experience. It's difficult finding parking here, I'd much rather pick up and take it to go, you may enjoy your food a lot more if you do this. The times I've tried to eat there, it's really uncomfortable and just the hassle of finding parking makes me ""hangry."" <br><br>Price: Reasonably priced considering the large portions... especially if you order a burrito or quesadilla.<br><br>Overall: I like Chando's a lot, definitely authentic in flavor, portions and price! However, it's a mission to get your food, so I recommend ordering ahead or ordering to-go.",https://www.yelp.com/user_details?userid=ZlzS3eyFdl5JaSK0JGbSdw
Chando’s Tacos,"Sacramento, CA",8/8/2017,1,"Terribly slow service (45 minute wait) and on three occasions, food items were missing from my to go order. Food is also very sloppily put together. No pride in what they're serving you, and because it's basically a food desert where Chondo's is located, maybe people don't have that many food choice alternatives.",https://www.yelp.com/user_details?userid=6lMPkMgU7n1vG32fzoKh7A
Chando’s Tacos,"Daly City, CA",12/10/2017,1,"I went last night and ordered a Steak Burrito, the line wasn't that long which was good and the cashier lady was pleasant, the woman you pick up your order from, not so much. I'll acknowledge the fact that they are a restaurant open after 9pm, that is greatly appreciated. It was freezing outside and I ordered like everyone else and waited patiently by their pickup window. As soon as I realized that the people whom ordered after me and had a significantly larger order than mine were given their order I calmly walked up to the pickup window and waited about 3-4 mins for the pickup woman to acknowledge my presence, I kindly asked if perhaps my order was ready and that perhaps I had made the mistake of not picking it up when it was. She was dumbfounded about the situation and asked her fellow sidekicks if they knew anything about the mysterious Burrito. A few minutes go by and she asks how long ago had I made the order and I told her that I had made it before the people that had just left with their order. They had obviously made a mistake and I was told they were going to make the burrito for me at that instant, if it matters I'm hispanic and this interchange was held in Spanish. I finally get my Burrito without any acknowledgment of their mistake or console for my extra waiting (this is the most important part where a small business would hypothetically create a positive spin on the situation and go above and beyond where the customer leaves knowing they at least tried to make amends ie, ""sorry for the extra wait, here's some free Guac or chips, etc."" since the problem was entirely created by the business and not the consumer). Had I not proactively approached the woman I would probably still be there to this day waiting for that infamous Steak Burrito.<br><br>The meat was chewy (not good) and I spit out a few pieces of inedible fat, but the rest of the burrito was fine. Nothing special...",https://www.yelp.com/user_details?userid=_XxZhxczR-8nJ5t4nBT8Hw
Chando’s Tacos,"Pleasanton, CA",9/11/2017,5,"Chando's catered our son's pre-wedding picnic last Friday. Everything was perfect. Starting with Fabian, the coordinator down to the last bite of churro! The execution was flawless and food fabulous. This was no easy task considering it was for 110 people! I would recommend them strongly!! Friendly, professional with excellent food.",https://www.yelp.com/user_details?userid=Wpis7ZG3R3Oli_PCBNkREw
Chando’s Tacos,"Sacramento, CA",1/13/2017,4,"Chando's, I love you.<br>Order online for pickup and bypass the wait. <br>Food is fresh and reasonably priced. <br>These mulitas-omg. I'm not sure it's legal for food to be that incredible. The tacos are SO,  so good-my favorite is the asada but I've also loved the carnitas,  adobada, and chicken. I don't really like their burritos,  but everything else is amazing.",https://www.yelp.com/user_details?userid=JFDTu-NcgrDLlnZiGeuKlg
Chando’s Tacos,"San Gabriel, CA",8/31/2015,1,"Chando's Tacos: a careless and stingy business who's shameless about lying and apathetic about their customers' health. <br><br>My parents and I stopped on our way to Red Bluff from Los Angeles (day one of our road trip to Canada). It had been a tiring six hour drive, and when we got here, we were absolutely starving. I had to wait in line for almost forty-five minutes (of which half the time was spent baked in the sun because there weren't enough umbrellas to cover us all). <br><br>The first thing that bothered me was how the lady working the register kept sliding the mini glass door open and shut whenever she talked to the customers. When she had to consult with her boss, she closed the door. When she had to talk to the customer, it opened. Why? Just get on with the orders, and stop closing the damn door - I would've had to wait at least fifteen minutes less if it weren't for this. <br><br>The biggest problem I have with this business is that they LIED to my mom and me about whether there were tomatoes in any of the tacos we ordered. ""No tomatoes"", they said, when we were first ordering. We asked them repeatedly, making sure and also mentioning the fact that my dad's HIGHLY allergic to them (as this was a routine for us already). Plus, he also was the driver of this whole trip, so if anything happened to him, we would be off to the hospital instead of Canada.  <br><br>We got our tacos, and the first thing my dad does is skeptically pick at the contents. Luckily, he noticed that there was some sauce that seemed to contain tomatoes, so we went back to the window, bringing these plates, checking whether there were any. <br><br>And the conversation is as follows...<br><br>Me: Are there any tomatoes in these?<br>Chando's: No.<br>Me: Are you sure? It looks like there might be some in the sauce. <br>Chando's: No we don't have tomatoes. <br>Me: Is this some type of salsa on the chicken?<br>Chando's: Yes, that's salsa.<br>Mom: So you have tomatoes in these tacos?<br>Chando's: No, there's no tomato.<br>*the boss (i think it's the boss...) walks over*<br>Boss: Is everything okay?<br>Mom: We're checking whether there are tomatoes in these tacos.<br>Boss: There is no tomato, ma'am. <br>Mom: So why is there salsa?<br>Boss: Our salsa contains pineapple, cilantro, etc. etc..., and TOMATO. <br><br>I honestly do not know what they thought ""allergic to tomatoes"" meant. Needless to say, my dad was absolutely livid when he went to talk to the boss, because the boss kept denying how there were no tomatoes in the tacos. Okay, if there is salsa ON the tacos, that means that there is tomato in them. Understand? (It feels like I'm talking to first graders here...) If a person is ALLERGIC to tomatoes, then they're allergic to tomato sauce, tomato paste, tomato chunks, tomato being marinated with the meat, or the most obvious of them all - SALSA. <br><br>It took so long for them to actually take the tacos back and remake them without tacos. And all they put in it were onions and cilantro, with no meat. How DISGUSTING is that - they didn't even bother trying to make it remotely edible. They wasted our time, our money, and completely destroyed Day One of our road trip. I blame you, Chando. <br><br>They also overcharged us three tacos extra, even though we repeated our order at least five times to the lady who annoyingly kept opening and closing that glass door. The original bill should've came out around $17, but we ended up paying $26. I only realized this after we left the place (because we were so busy trying to figure out that whole tomato situation) - HUGE mistake on our part. <br><br>Anyway, I'm definitely not sorry for this one star review because, bad service? Not the best Mexican food (haha, no offense, but I've had better and more authentic Mexican food that's cheaper and CARES about whether their food could KILL their customers. Um, yes - some allergic reactions can lead to death. Fun fact guys). And blatantly lying to our faces about the mistake they made? I guess food allergies aren't as big as a concern compared to how much business and money they get! <br><br>TLDR<br>+ do not come here if you have food allergies because they do not care about their customers' health #nuffsaid<br>+ they want your money, not your satisfaction<br>+ if you wanna wait fifteen-thirty minutes in the sun for average Mexican food, i question your sanity... CHIPOTLE is even better lol. <br>+ parking sucks (don't even take the time to try parking here - it ain't worth it)<br><br>Bottom line? Come to Chando's Tacos if you're NOT hungry and in the mood of some mediocre food.",https://www.yelp.com/user_details?userid=r6h0D-Sh-vGk7ZCyRiaf1g
Chando’s Tacos,"Sacramento, CA",5/14/2016,4,"Drove by this place a million times and finally stopped by today for lunch<br><br>Pros: taxis are delicious &amp; fairly priced! Probably safe to say he best taco ice had in Sac yet!!<br><br>Cons- line are long (during lunch time), not located in the best part of town.",https://www.yelp.com/user_details?userid=7Gdd5izP1h6UJYYq4CUUtg
Chando’s Tacos,"Davis, CA",12/11/2016,5,"Some of the most legit tacos in Sacramento!! My bf thinks the food here is better than the other locations. The food has a authentic Mexican flavor at a reasonable price.  They have great service too. Since it's a window service to order, the seating is on the side and lots more in the back. <br><br>You can't go wrong with the carne asada tacos and agua de horchata (rice milk beverage). <br><br>If you want some Mexican food for the authentic taste and don't care that you're not in a fancy over-priced restaurant, check out Chandos.",https://www.yelp.com/user_details?userid=bUwy4EvLZsdc2dqUJa1t2g
Chando’s Tacos,"Rancho Cordova, CA",9/18/2016,1,"I used to like this place.  It has been awhile since I am in the area, but today we had a family shopping day and decided to come here for a late lunch.  It was around 4pm and 99 degrees outside, so I suggested this place thinking that there shouldn't be a line and lunch should be quick.<br><br>When I got there, there was a short line, but the wait was long.  It was hot and sunny where we stood in line waiting to order.  With 3 people in front of me, I waited for 20 minutes to get to the counter.  By that time, I was really hot and could feel sweat running down my back and t-shirt was completed soaked.  Got our food after another 15 minutes wait.  <br><br>Anyways... bottom line:<br>1. Waited too long to order and get our food.<br>2. Price increased and tacos seems smaller.  <br>3. Meat was over cooked and hard.  <br>4. Worst of all, family got stomach aches when we got home.",https://www.yelp.com/user_details?userid=jEUPZvQSwlec7XxejIGEkg
Chando’s Tacos,"Los Angeles, CA",12/5/2016,4,"Visiting Sacramento on business for a few days and wanted to avoid the tried and tired same old chain restaurants. Looked up this taco joint and was very satisfied with the results. Area was a bit suspect and the stand is really no more than a  taco truck minus the wheels, but you can't go wrong with the food.  Ordered the three taco special that comes with a drink. Chose the carnitas, chicken and ""Ensenada"" (lightly fried fish) tacos and all three were delicious!  Small seating area on the side and in the back of the business.  I will be back to sample more tacos!",https://www.yelp.com/user_details?userid=67g7xu1J4ox4OGsVHq0cbw
Chando’s Tacos,"Elk Grove, CA",8/25/2015,3,"After stalking Chando's on social media for so long, I finally checked out their Arden location. <br><br>This location has an order window and covered open air seating in the back. There is limited parking in the front and additional parking on a gravel lot in the back. I got there around noon on a Friday and the line was already pretty long and stretched out onto the sidewalk. The day we went wasn't especially hot and there is limited shade for the people waiting in line. Had it been in the 100's, I'm sure standing in line would have been unpleasant.<br><br>We ordered our food, which came out pretty quickly. I got three tacos (potato, fried fish and chicken) along with a birria burrito. Since this was my first time here, I wanted to try a variety, especially the potato taco, which I've been craving since I left San Jose.<br><br>The burrito was a huge mess- literally! Birria is beef stew which does tend to get messy. However, this was even messier than usual since the burrito does not include any beans or rice. I didn't read their online menu close enough and assumed that it did. The meat was great, but really needed something more than a flour tortilla. <br><br>The tacos were more in line with what I was expecting. Each taco was a decent size for $1.85 each. The potato was my fave! There was a red sauce that is not listed on their menu that really made the dish pop. If you have never tried a potato taco, you should remedy that very soon. The fish and chicken were also very delicious. So much so that we went to their Power Inn location the next day because we couldn't stop thinking about it.<br><br>Compared to the Power Inn location, this one just pales in comparison. Like I mentioned, it's open air which I'm sure is not the best in the Sacramento heat. They have picnic tables in the back area where they store old equipment and other assorted items. It's not really a restaurant so much as a glorified food stand. <br><br>TLDR: Tacos are the bomb! Burritos don't have beans or rice. Open air location.",https://www.yelp.com/user_details?userid=ADcVCblpyHf-nMal5i9GKg
Chando’s Tacos,"Sacramento, CA",3/5/2018,5,"Yes , this one of the best taco spot in Sacramento that I can actually compare to home which is Los Angeles. I would totally keep coming back , the food is soooooo delicious specially that quesataco man finger licking good. If your ever in north Sacramento this is a must stop place to enjoy some Mexican street food.",https://www.yelp.com/user_details?userid=5F1WDLWiPjkRDAXpwRoXkQ
Chando’s Tacos,"Sacramento, CA",7/28/2017,1,Very disappointed in my visit to Chandos today. We've visited this location several times and we are currently obsessed with the papa fires BUT today I get home to discover that both fries and 3 tacos are filled with burnt asada. Ever bite has been the flavor of burnt meat. Normally I don't mind the 20 minute wait in the heat for Chandos but today was the most disappointing visit we've had. Please don't serve burnt meat just throw it away and make some fresh meat. We are already waiting and I would have  happily waited a little longer for a delicious meal instead of wasting $26.,https://www.yelp.com/user_details?userid=HlRitUXEkBDkIV0uEyNYgQ
Chando’s Tacos,"Rogue River, OR",9/17/2015,3,"Had the carnitas burrito, it was quite tasty. Also got chips and pico and a side of guac. Mix the pico and guac and they both much improve. More spice &amp; flavor is definitely necessary. Even their ""very spicy"" hot sauce was weak. <br><br>I'll have to come back to review the tacos, was super hungry and went for the burrito. I've had them before from the truck but I was drunk so I don't think I can properly review them yet. <br><br>The fly problem in the back is really bad. I wouldn't eat back there again ever. <br><br>mango and lime Jarritos, win! <br><br>More to come...",https://www.yelp.com/user_details?userid=tvbL0dFeJEJp1Ueoyh5D4A
Chando’s Tacos,"Sacramento, CA",9/17/2017,5,"The place is killer, I've eaten here several times and love the place. Really love the Adobada and Ensenada tacos!!  I'd recommend this place to anybody !",https://www.yelp.com/user_details?userid=TPqOhSiTB3uuNt-3X4EBDQ
Chando’s Tacos,"Los Angeles, CA",6/9/2017,5,"Finally stopped to try this place since moving to Sac. There was always a line outside and this time it was short so we stopped. So glad we did. Mexican food has been hard to come by in our area. This place was goooooddd! We just tried the tacos: carnitas, chicken and Asada. Asada was the best, carnitas next, then chicken. They all have the onions, cilantro, Guac and some salsa on them. Tortillas we're fresh too! And they're not cheap on the meat which is great! They also have elote right now and damn, it was delicious. 5 stars for them. Oh and warning, we ordered a kids bean burrito for our little one and it was not small at all",https://www.yelp.com/user_details?userid=tvDfhkupzM1FN7r9ZVV6pA
Chando’s Tacos,"El Dorado Hills, CA",6/2/2017,5,My office just moved to West Sac. A colleague offered to pick up a burrito from Chando's. I had forgotten he had ridden his bike to work so it was a while before he got back. I ordered a carne aside burrito with no modifications. I didn't have super high expectations but what came back was phenomenal!! I have had carne asada from La Costena in Mountain View and Roberto's in Socal. This is my new favorite. Nice work.,https://www.yelp.com/user_details?userid=3m-DXXNfomWVenhJ31-mWw
Chando’s Tacos,"Santa Clara, CA",9/11/2014,3,"I'm not from the Sac area, but happened to be cutting through one weekend evening.  I wanted to grab some grub before heading back to the Bay Area - something cheap and quick.  Pulled up Yelp - and behold - Chando's Tacos with 900+ reviews and 4.5 stars.  Fired up the GPS and was there 20 minutes before closing (at 10pm).  <br><br>I'm not familiar with the city, but the place didn't seem to be in the greatest neighborhood.  I was relieved that there were still a handful of people there, but one by one they started to leave from the time we ordered to the time we left.  I'm not the most paranoid person, but did feel a bit uneasy as we didn't know what area we were in and not too many people were around, aside from a few sketchy people roaming the streets.  However, I also realize most good Mexican food is in dumpy areas...<br><br>Walk-up order window with a chalkboard menu to the side.  We ordered the carne asada tacos plus the carnitas tacos ($1.85 each).  Took about 5 to 10 minutes to get our food.  There are a few tables to the side of the stand; I did like that they also had some bench seating behind the stand.  <br><br>The tacos were about average size and came with a good glop of guac.  I grabbed some sauces as well to add some flavor/heat.  I picked up the taco, took a bite anddd...drummmm roll.....meh.  Average taco.  I was a little disappointed - the one place I chose to eat in Sac and the food was mediocre.  What-the-hay.  I can't even say which one I preferred more - carnitas or carne asada as both were meh.  <br><br>Perhaps the fact that they were almost closing could have been a factor.  Last dibs on ingredients probably isn't ideal.  I don't know.  I risked my life in a sketchy neighborhood for a meh taco.  Sigh.  <br><br>Anyway - if you're looking for an OK taco, this is the place.  Unless you're coming with a big group, I'd stick with a daytime visit.",https://www.yelp.com/user_details?userid=Fh6AdCIhCmb3CwNWUY2uKA
Chando’s Tacos,"San Lorenzo, CA",1/2/2016,5,"Jackpot! Stumbled upon this place while I was running a few errands in the area. I yelped and saw the ratings and reviews and thought I'd give this place a shot. I loved eating tacos since!<br><br>Tacos:<br>Flavorful, meats were well marinated, full of meat!<br><br>Quesadilla:<br>Toasted to a perfected crunch, sour cream was just about right and did not overpower the flavor of the meat, huge portion <br><br>Horchata:<br>Fresh, not watered down, satisfied an horchata craving I didn't even know I had<br><br>Must try al pastor, carne asada, &amp; lengua.<br><br>There's plenty of seating there, and plenty of parking spots in the area. Chando's is out of the way for me, but I will definitely come back for more! Quesadillas can never taste the same after I've had Chandos' quesadillas.",https://www.yelp.com/user_details?userid=Fr0lvxUUbKeA43Y8x6U7Vg
Chando’s Tacos,"Sacramento, CA",8/7/2017,1,"I came to Chandos because of the high yelp ratings. I ordered the grilled fish tacos (I'm a pescetarian). When I opened my food container (which was prepared in less than a minute), there was  a cold, hard piece of something in my container. When I went back to the  counter I was informed that it was tripe, some type of animal intestine. Needless to say, I was grossed out and didn't try again. The woman at the counter was very attentive and pleasant and reversed the charge but I wouldn't risk this establishment again.",https://www.yelp.com/user_details?userid=HiAR1x1A0YQvGIGJCykVCw
Chando’s Tacos,"Sacramento, CA",9/14/2017,2,"Their food is really good, but wish they had a better way of serving their customers they can only serve drinks and take payment through 1 window and food through the other so if theirs a long wait and you want a refill than you would have to get in front of clients who've been waiting to order which can cause a lot of kaos and attitude from other customers same with food orders over the phone you don't have to wait in line you go straight to the window where they take payment which again can cause a lot of drama from people !",https://www.yelp.com/user_details?userid=kFoP8Mq_zMXy--oHva7INA
Chando’s Tacos,"Sacramento, CA",7/19/2017,4,"The Fish Torta and Taco de Papa taste great, generously portioned, and very reasonably priced. Only issue is the location itself. Small and ordering takes a bit too long. Otherwise, really great spot.",https://www.yelp.com/user_details?userid=QeCjBLWi9i68wQPTx9bn7w
Chando’s Tacos,"San Francisco, CA",4/30/2017,1,"Yikes! Worst experience. Apparently today was Opposite Day at Chando's. Ordered a fish burrito and a no onion vegetarian burrito with beans. Instead I got a shredded mystery meat ( I think it was pork), and a veggie burrito with no beans and packed with onions. Young kid wearing hair net. I should of been suspicious when he initially ordered a meat burrito after I said veggie. While waiting another customer complained that it was wrong order. This dude was totally out of it. We were on our way down the highway before we found out. Also our food sucked. Tips on surviving this taco stand...Maybe just order the fish taco and go somewhere else if you want something different. Test your food before you take it away. Run away if that dude is taking your order because even if you correct him he will get it wrong. Worst taco stand I've been to and I've been to 100's.",https://www.yelp.com/user_details?userid=diAY5mwVhMrkku0u2m-xUw
Chando’s Tacos,"Tracy, CA",10/15/2016,5,"Nom nom! Delicious chicken tacos, love the hot sauce! Chips aren't greasy! Pico is fresh!! PINK TORTILLAS for Breast Cancer Awareness! Bless them.",https://www.yelp.com/user_details?userid=vXZ2SOdRF8YtKcRyzEnx-g
Chando’s Tacos,"Fremont, CA",,2,"I do not understand what all the fuss is about with Chando's Tacos.  They are good, but I have had better in restaurants downtown that aren't even the same genre.<br><br>I tried them first via their mobile food truck at a Trucktober Fest in Downtown Sacramento.  That first try of their tacos wasn't anything fascinating, but since I heard such great things I placed them on my bookmark of places to check out.<br><br>I ordered a taco special with a drink and chicken burrito.  Tacos again were decent, but nothing I would go out of my way for.  The burrito with a healthy portion of meat was nice, but it seemed to just be full of meat and cabbage which was off-putting.  I ended up opening up the burrito and just picked out the meat.  I guess you have to ask for what I consider a normal burrito.. rice, beans, cheese, and meat..*shrugs*  Not sure.  I've read from another review that I guess they don't even carry beans and rice.  Now noted!<br><br>Then when I received my order I didn't get anything but lemons which when I ordered I asked for limes.  The lady who took my order said okay, so I assumed I would get some limes.  When I checked my order and there were no limes I went back to the pick-up window and asked for limes.  I was given 2 wedges of lemon.  Then later via yelp, someone I'm guessing is an employee said ""Sorry limes are $100.""  With as much money as they seem to pull in.. you would think it would be more about authenticity and quality then the cost of limes... but okay.  I prefer limes with my Mexican food, period.<br><br>Overall, not worth the hassle of finding a parking spot, not having limes which I enjoy with my Mexican cuisine.  Inexpensive Mexican food with great quality is not hard to find in the Sacramento area.",https://www.yelp.com/user_details?userid=neHoI7PqbvbEB-uEwQn7Og
Chando’s Tacos,"Rocklin, CA",3/27/2014,5,"So I pass this place quite often and have ALWAYS seen a long line, even at night. I figured this place must be amazing and had been meaning to come here since I live really close. I finally made it out and waited in the line, which didn't seem so long once I got my food. While you're in line, you can smell them grilling the meats and it smells so delicious. You go up to order at one window and pick up your order in another. We ordered nachos de carne asada, asada burrito, and two tacos: adobada and grilled fish. OMG that first bite into the fish tacos was heaven...the fish was spicy (which I love) and it was flavorful...the adobada was equally tasteful. Which is something some Mexican restaurants in the area lack: the flavor that is just perfect--not too bland and not too overwhelming...<br><br>Now, my favorite was the carne asada...Chando's carne asada is unlike a lot of Mexican restaurants that I've been to since moving out to Cali. You get to see them grill it out front and when you bite into it you get that amazing grilled flavor! Oooooh I loved it. <br><br>They were pretty fast in getting the food out to you. I loved Chando's and I definitely expect to come back for more!",https://www.yelp.com/user_details?userid=7BHLOL9nVGajKFBqydMifg
Chando’s Tacos,"Arroyo Grande, CA",1/30/2016,4,"Drove to this place only because of the YELP reviews.  It's a Hole-in-the Wall kinda place.  The family raised their eyebrows when I pointed out the spot, and were apprehensive about stopping...but we did, and it was the best decision ever.  Food is sooo good.  We all ordered something different.  Tacos de Asada, Burrito de Adobada, Tacos de Lengua and Nachos. Yum!  Did not disappointed. We had Horchata and Agua de Jamaica, which was an extra $0.50.  There is a small parking area.  Dining is outside only.  Either on the side or in the back.",https://www.yelp.com/user_details?userid=uzSyJSvK1lVXKXh3us5keQ
Chando’s Tacos,"West Henrietta, NY",7/29/2017,5,Ya never can go wrong with tacos. And ya definitely can never go wrong with Chando's. This quaint taco stand is not to be underestimated!!! Deliciously Devine tacos here.,https://www.yelp.com/user_details?userid=DtZq5vCRVRRj_K939wqkIg
Chando’s Tacos,"Sacramento, CA",8/17/2017,5,"Yusss, Chando's food truck was at Land Park so I finally got to try them.<br><br>I'll keep it short. Fish taco = delicious. Fish burrito = fabulous. Chicken taco = excellente. The sauces on the tacos are amazing and the tortilla on the burrito is scrumptious. Ate way more than planned. Worth it since I won't be going to their Arden location anytime soon. But they're opening a new spot in midtown from what I hear. Yusss.<br><br>Oh yeah, if you go to the actual location you can get stuff with like, pig noses and shit. Serious, ask them what's in the cabeza meat. I mean, not shit, but the first thing definitely. If anyone tries that let me know how it is so I can go ahead and still not try it.",https://www.yelp.com/user_details?userid=7nGjCzVTDKTnbRv3gA-TMg
Chando’s Tacos,"Sacramento, CA",7/17/2016,2,"-Food Truck Mania-<br><br>This food truck always has one of the longest lines.<br><br>I ordered the Chando's Combo where in you get to choose 3 different kinds of Tacos in one dish plus a drink. Tried the Carnitas, Adobada and Carne Asada. <br><br>I love guacamole as it elevates the taste together with the flavorful meat , so seeing a creamy looking guacamole on top of the tacos makes me uber excited. Not to mention the generous amount of cilantro and fresh tomato salsa. hmmmm...I can almost taste the fresh authentic Mexican tacos!  <br><br>BUT NOPE! It was extremely dry, flavorless and the guacamole was not creamy at all. Not even warm when it was served. Not sure sure why they get high ratings. <br><br>However, I would like to try it next time at their actual food stand and see if it was any different.",https://www.yelp.com/user_details?userid=-V36yTp77J35ha8PBxRVLQ
Chando’s Tacos,"Elk Grove, CA",8/12/2016,2,"The staff is nice and the location gives you an idea of the authenticity of being in Mexico waiting for a street taco. However, the food just resembles good Mexican fare.  Basically  any other taqueria in Sac is tastier. <br>There is too much hype for Chando's. Good job marketing though.",https://www.yelp.com/user_details?userid=e9JWy377TlRWE35P8AydRA
Chando’s Tacos,"Norwalk, CA",9/2/2017,3,My son started at Sac State we came down from L.A. to surprise him for his birthday.  Being from LA we wanted some street tacos. We found Chandon Tacos which are good but do not compare to LA tacos.  What was a bit upsetting is that they put guacamole on all tacos so if you don't want it let them know as well as salsa. Ask to be put on the side.,https://www.yelp.com/user_details?userid=tTlAWgwq2uPAMlrXhzEDiw
Chando’s Tacos,"San Luis Obispo, CA",9/13/2015,5,"So delicious. So tasty. The grilled fish tacos are a MUST! I also had chicken which were great but the grilled fish tacos are amazing. <br>The line is a bit long and you end up standing in the sun waiting for a bit but once you order our food is ready a few minutes after you order. <br>My only wish is that they had more sides other than chips and pico... But go there for the tacos, not the sides!",https://www.yelp.com/user_details?userid=R9gF6Ckrm96Oh2rn-g40yw
Chando’s Tacos,"Roseville, CA",3/14/2018,5,Amazing authentic Mexican food! Always great food. Highly recommend! Clean and friendly staff.,https://www.yelp.com/user_details?userid=xDhH66F8bfGf1s6ZZjjOiA
Chando’s Tacos,"Elk Grove, CA",8/12/2017,4,Tacos are ok and they are very unorganized ordered online and had to wait for 30 mins also they got my order wrong. Food is decent fish tacos are a hit and miss. The lines here are extremely long even though its only acouple of items per order they take a very long time to prep the order. The parking is pretty bad not very much parking.,https://www.yelp.com/user_details?userid=IEvunhjLtQzBatyTZQ9ebQ
Chando’s Tacos,"Arcadia, CA",5/12/2017,1,"I ordered the  4 different tacos total of 16 tacos.<br>All those torillas are supermarket tortillas.  It's not home made.  Also price is higher then other good taco restaurant.<br>Also, on their register screen asking a lot of tips.  They don't even served but asking 10, 15 20 %.    .  Not recommended",https://www.yelp.com/user_details?userid=ljOS4PJT2nPGqpRNtrpGwg
Chando’s Tacos,"Rancho Cordova, CA",8/23/2016,2,"Some of the greasiest Mexican food around.  See the pictures, just loaded with grease!  I won't go back.<br><br>It isn't cheap, in fact it was priced higher than most competitors in the area, only one register going, so the lunch line is long (as is the wait), and the grease makes it something not worth eating at all.",https://www.yelp.com/user_details?userid=PzJMGL-kbjCWtJ1fEyqTIw
Chando’s Tacos,"Sacramento, CA",,4,"Never disappointed with Chandos!  Just a note I tried the fish burrito for the 1st time, and it the fish was shredded/marinated. I prefer my fish to not be shredded like chicken. Other than that, we leave happy every time...best tacos in Nor Cal!",https://www.yelp.com/user_details?userid=7byok_70CfBsr4UA774dbQ
Chando’s Tacos,"Citrus Heights, CA",7/21/2017,2,"I usually go to the Chando's in Roseville, but I stopped at this one since my boyfriend was working in the area and got us dinner. The nachos are usually nice and crispy, but at this location they were soggy and turned into mush within 5 minutes. It honestly looked like water was poured onto the chips... Disappointed in the money spent since it didn't get eaten. Sticking with the Roseville location from now on.",https://www.yelp.com/user_details?userid=Jg_QvmQZSoRNozkmXEePvw
Chando’s Tacos,"Sacramento, CA",2/7/2017,2,"Personally, I feel this place is over-hyped. I lived about 2 blocks away and ate here enough to figure out the the meals are extraordinarily simple - basically nothing but cilantro, onions and the protein - which means you could probably make this stuff cheaper at home yourself if you drove a few blocks over to the Mexican grocery store (La Superior) and bought the stuff. That makes sense if you're buying from a food truck, but the brick and mortar store doesn't have anything more complex.<br><br>The food tastes good - if you're buying it from the food truck it's a pretty solid option, though like all food trucks it's a bit overpriced. The brick and mortar is conveniently located across the street from a light rail stop and a block away from the recycling center, and often has ""interesting"" people jaywalking across the street in front of it.<br><br>Overall, I wouldn't eat at Chando's unless it was the food truck variety, and even then there's probably better stuff at SacMoFo events.",https://www.yelp.com/user_details?userid=jb6FdIpJCOBFo9XI8XIfzA
Chando’s Tacos,"Sacramento, CA",10/17/2016,4,"There's much more that I can say that this Chando's Tacos at Arden Way is an amazing outdoor spot for getting a great tacos, burritos, nachos, etc. on a bright sunny day. This place is small, but it's a great spot for dining outdoors nor carry out if you're not going to plan to stay here on a hot weather! The parking is also much smaller although there's an overflow parking to park over this small spot. Otherwise, you can walk, transport, or bike there in no time at all.<br><br>The ordering process works well as I ordered a carne asada burrito. So far, it tasted very good compared to other two locations! I can feel the mild salsa inside the burrito as well as the seasoned steak too. Not bad for this meal.<br><br>The service is well received with no issues, so I can't complained about it at all as the line progress is much faster as it seems.<br><br>In the end, the original Chando's Tacos at Arden Way is the best place to get your Mexican food in no time! Highly recommend!",https://www.yelp.com/user_details?userid=3HSmHE-FQZ7b2kyfa1e64A
Chando’s Tacos,"Roseville, CA",6/30/2015,4,This place is pretty freaking delicious. I've been here a few times with my boyfriend and its great every time. You order outside and all seating is outside as well. During lunch and dinner hours there is usually a line to order so be prepared to possibly wait in the sun. I love their Tortas. They are huge and super delicious. I usually get them with carnitas. Their horchata is also bomb. Be prepared to wait because they tend to be on the slower side.,https://www.yelp.com/user_details?userid=NDG9dgFqC_h85E3kqV2Ljw
Chando’s Tacos,"Elk Grove, CA",7/19/2016,5,"Amazing catering! If I can add another star I would! Ordered from catering for my husband's birthday party. I'm so impressed with the presentation, the tacos were delicious and all the sides it came with. Our guests were also impressed. Thank you for everything. You have a very happy customer. Will definitely be back for more!",https://www.yelp.com/user_details?userid=ZkjflsC01tzTmaNLN5-Euw
